lakeid,trans,dist,setdate,coldate,aran_other,lyco_pal_m,lyco_pal_f,lyco_hyp_m,lyco_hyp_f,lyco_sph_m,lyco_sph_f,lyco_alp_m,lyco_alp_f,lyco_unid_m,lyco_unid_f,lyco_juv,lyco_total,egsa,liny,gnap,thom,opil,acar_other,trom,acar_total,cole_other,cryp,stap,cara,curc,colj,clmb,comments,comments 2
myv,non,5,2015-06-27,2015-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,20,0,20,0,0,7,3,0,0,35,"sample spilled after counting, but mostly recovered",NA
myv,non,50,2015-06-27,2015-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,2,24,3,27,0,1,0,1,0,0,10,NA,NA
myv,non,150,2015-06-27,2015-07-13,0,2,1,0,0,0,0,0,0,0,0,1,4,0,4,4,0,9,2,25,27,1,0,0,0,0,0,28,NA,NA
myv,vin,5,2015-06-27,2015-07-13,0,0,0,1,0,2,0,0,0,0,0,0,3,0,16,0,0,5,12,1,13,0,7,8,1,0,0,107,NA,NA
myv,vin,50,2015-06-27,2015-07-13,0,7,5,0,0,11,1,0,0,0,0,1,25,4,20,1,0,1,9,75,84,0,3,1,3,0,1,49,2 caterpillars,NA
myv,vin,150,2015-06-27,2015-07-13,0,1,0,0,1,2,0,0,0,0,0,0,4,1,5,3,1,2,3,201,204,0,0,2,0,0,0,7,NA,NA
hel,hel1,5,2015-07-13,2015-07-30,0,0,0,0,0,6,11,0,1,0,0,4,22,11,1,0,0,0,4,11,15,0,0,0,1,0,0,70,NA,NA
hel,hel1,50,2015-07-13,2015-07-30,0,0,1,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,8,2,10,0,0,0,0,0,0,5,rock in cup,NA
hel,hel1,150,2015-07-13,2015-07-30,0,2,0,0,1,0,1,0,0,0,0,1,5,1,3,0,0,0,29,11,40,0,0,0,0,0,0,31,pit lid half off,NA
hel,hel1,500,2015-07-13,2015-07-30,0,1,0,1,0,3,2,0,0,0,0,0,7,2,6,0,1,14,23,52,75,0,0,0,0,0,0,19,NA,NA
hel,hel2,5,2015-07-13,2015-07-30,0,0,0,0,0,1,1,0,0,0,0,1,3,0,5,0,1,6,19,15,34,0,0,0,0,0,0,20,NA,NA
hel,hel2,50,2015-07-13,2015-07-30,0,1,0,2,3,0,0,0,0,0,0,1,7,1,0,0,0,0,18,14,32,0,0,0,0,0,0,3,NA,NA
hel,hel2,150,2015-07-13,2015-07-30,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,10,12,22,0,0,0,0,0,0,6,rock in cup,NA
hel,hel2,500,2015-07-13,2015-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,14,20,0,0,0,0,0,0,7,NA,NA
myv,btl,5,2015-07-13,2015-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,6,0,6,0,9,2,2,0,0,41,NA,NA
myv,btl,50,2015-07-13,2015-07-30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,31,0,0,7,23,0,23,0,1,4,2,0,0,31,NA,NA
myv,btl,150,2015-07-13,2015-07-30,0,1,0,0,0,0,0,0,0,0,0,2,3,1,4,1,0,13,22,2,24,0,7,0,1,1,0,212,NA,NA
myv,hag,5,2015-07-13,2015-07-30,0,5,1,0,0,1,3,0,0,0,0,0,10,3,10,2,0,3,44,17,61,0,5,8,3,0,0,33,pit lid off,NA
myv,hag,50,2015-07-13,2015-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitfall out of ground,NA
myv,hag,150,2015-07-13,2015-07-30,0,8,0,0,0,1,0,0,0,0,0,3,12,0,2,0,0,2,6,3,9,0,0,0,0,0,0,4,pit lid off,NA
myv,hag,500,2015-07-13,2015-07-30,0,12,4,1,0,5,2,0,0,0,0,3,27,5,5,0,0,8,8,45,53,0,0,0,1,0,0,5,NA,NA
myv,kal,5,2015-07-13,2015-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,72,0,72,0,1,19,15,0,2,95,NA,NA
myv,kal,50,2015-07-13,2015-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,7,6,13,0,1,0,0,0,0,2,NA,NA
myv,kal,150,2015-07-13,2015-07-30,0,1,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,2,10,3,13,0,1,0,0,0,0,13,"spilled a little of sample, but don't think anything was lost",NA
myv,non,5,2015-07-13,2015-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,9,3,12,1,0,10,11,0,0,14,1 hymenoptera,NA
myv,non,50,2015-07-13,2015-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,3,42,23,65,3,4,12,5,0,0,59,NA,NA
myv,non,150,2015-07-13,2015-07-30,0,2,1,0,0,0,0,0,0,0,0,1,4,1,2,2,0,4,43,10,53,0,0,1,0,0,0,61,pit lid half off,NA
myv,vin,5,2015-07-13,2015-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,54,1,55,0,5,11,9,0,1,106,NA,NA
myv,vin,50,2015-07-13,2015-07-30,0,0,2,0,0,1,2,0,0,0,0,1,6,2,27,0,0,9,34,63,97,0,3,22,4,0,0,64,NA,NA
myv,vin,150,2015-07-13,2015-07-30,0,1,1,0,0,2,0,0,0,0,0,0,4,1,0,0,0,1,9,28,37,0,2,1,4,1,0,9,NA,NA
hel,hel1,5,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,4,2,0,0,9,12,18,30,0,0,0,9,0,0,179,NA,NA
hel,hel1,50,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,1,0,0,1,15,6,21,0,0,2,0,0,0,5,NA,NA
hel,hel1,150,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10,2,2,1,1,27,10,37,0,0,1,0,0,1,23,NA,NA
hel,hel1,500,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,7,0,1,6,32,47,79,0,0,0,0,0,0,64,NA,NA
hel,hel2,5,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,2,4,0,4,14,17,31,0,0,1,0,0,0,52,NA,NA
hel,hel2,50,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,5,1,0,1,27,10,37,0,0,0,1,0,1,8,NA,NA
hel,hel2,150,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,1,3,6,11,17,0,0,0,0,0,0,19,NA,NA
hel,hel2,500,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,3,13,37,50,0,0,0,0,0,0,9,NA,NA
myv,btl,5,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,21,2,0,23,7,0,7,0,3,5,7,0,0,81,NA,NA
myv,btl,50,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,25,1,0,6,7,0,7,0,7,5,3,0,0,41,NA,NA
myv,btl,150,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8,0,0,7,20,1,21,0,4,1,5,0,0,122,NA,NA
myv,hag,5,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,10,5,0,4,89,4,93,0,11,2,0,0,0,116,NA,NA
myv,hag,50,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,4,7,9,2,2,7,62,19,81,0,0,0,0,0,0,34,NA,NA
myv,hag,150,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,9,3,12,0,0,0,0,0,0,9,NA,NA
myv,hag,500,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,11,1,1,3,6,37,43,0,0,0,0,0,0,12,NA,NA
myv,kal,5,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,10,5,0,8,54,3,57,1,0,29,21,0,0,64,NA,NA
myv,kal,50,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,4,0,0,21,1,22,0,0,1,0,0,0,50,NA,NA
myv,kal,150,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,7,0,7,0,0,0,0,0,0,22,NA,NA
myv,non,5,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,1,0,1,9,NA,NA
myv,non,50,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,17,0,0,20,7,27,0,0,7,0,0,0,140,NA,NA
myv,non,150,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8,3,2,3,33,7,40,0,0,0,0,0,0,88,NA,NA
myv,vin,5,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,7,0,0,13,32,1,33,0,4,15,6,0,0,100,NA,NA
myv,vin,50,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12,50,0,1,10,95,27,122,0,2,10,3,0,0,92,NA,NA
myv,vin,150,2015-07-30,2015-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,3,36,39,0,0,1,0,0,0,0,NA,NA
hel,hel1,5,2016-06-05,2016-06-17,0,0,0,1,1,13,13,0,0,0,0,8,36,5,2,0,0,2,2,0,2,0,0,0,29,0,1,58,"11 slugs, 2 bombus, messey sample - spiders damaged",NA
hel,hel1,50,2016-06-05,2016-06-17,0,22,6,86,13,0,0,0,0,0,0,0,127,3,7,3,1,3,14,13,27,0,0,0,1,0,0,141,"4 hemipterans, 4 snails",NA
hel,hel1,150,2016-06-05,2016-06-17,0,13,2,33,4,0,0,0,0,0,0,0,52,0,0,0,1,3,1,35,36,0,0,0,0,0,0,3,NA,NA
hel,hel1,500,2016-06-05,2016-06-17,0,8,4,75,26,5,2,0,0,0,0,1,121,1,5,1,1,22,10,5,15,0,0,0,7,0,1,128,"1 lep larvae, 4 snails",NA
hel,hel2,5,2016-06-05,2016-06-17,0,2,0,17,4,8,5,0,0,0,0,3,39,4,3,3,0,2,1,6,7,0,0,0,3,0,0,51,NA,NA
hel,hel2,50,2016-06-05,2016-06-17,0,13,12,5,3,6,0,0,0,0,0,0,39,1,6,0,0,0,9,1,10,0,0,0,1,0,0,64,NA,NA
hel,hel2,150,2016-06-05,2016-06-17,0,3,2,13,0,0,0,0,0,0,0,0,18,0,1,1,1,3,0,19,19,0,0,0,0,0,0,56,NA,NA
hel,hel2,500,2016-06-05,2016-06-17,0,15,13,3,4,3,0,0,0,0,0,1,39,0,1,1,1,2,0,3,3,0,0,0,0,0,0,67,NA,NA
myv,btl,5,2016-06-05,2016-06-17,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19,4,11,8,4,0,4,0,0,0,8,1,0,49,NA,NA
myv,btl,50,2016-06-05,2016-06-17,0,3,1,0,0,0,0,0,0,0,0,0,4,1,0,4,1,2,1,0,1,1,0,0,6,2,0,75,NA,NA
myv,btl,150,2016-06-05,2016-06-17,0,22,0,1,1,9,0,0,0,0,0,3,36,0,3,9,0,17,17,2,19,2,12,0,15,0,1,102,NA,NA
myv,hag,5,2016-06-05,2016-06-17,0,12,0,0,0,7,0,0,0,0,0,2,21,0,0,3,0,1,4,6,10,0,1,0,1,0,0,70,NA,NA
myv,hag,50,2016-06-05,2016-06-17,0,7,3,0,1,0,1,0,0,0,0,1,13,2,12,3,0,19,3,11,14,0,0,1,2,0,0,171,NA,NA
myv,hag,150,2016-06-05,2016-06-17,0,11,2,2,0,3,0,0,0,0,0,0,18,1,2,2,3,3,2,6,8,0,0,0,1,0,0,48,NA,NA
myv,hag,500,2016-06-05,2016-06-17,0,10,7,15,2,4,1,0,0,0,0,2,41,2,3,6,2,2,7,1,8,0,0,0,0,0,0,15,NA,NA
myv,kal,5,2016-06-05,2016-06-17,0,3,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,7,32,2,34,0,22,19,13,0,0,182,3 unknown arthropods saved in separate vial,NA
myv,kal,50,2016-06-05,2016-06-17,0,1,3,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,9,1,10,0,0,0,0,0,0,1,"1 hemiptra, piece of vegetation had all of the ""other mites"" on it",NA
myv,kal,150,2016-06-05,2016-06-17,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,4,0,1,1,0,0,0,1,0,0,29,NA,NA
myv,non,5,2016-06-05,2016-06-17,0,0,0,0,0,0,0,0,0,0,0,2,2,0,9,0,0,1,39,1,40,0,8,35,31,0,3,111,NA,NA
myv,non,50,2016-06-05,2016-06-17,0,1,1,0,0,0,0,0,0,0,0,0,2,0,11,4,1,0,30,0,30,0,15,0,4,1,0,55,NA,NA
myv,non,150,2016-06-05,2016-06-17,0,9,3,0,0,0,0,0,0,0,0,0,12,1,6,5,1,5,42,0,42,0,0,0,0,1,1,130,NA,NA
myv,vin,5,2016-06-05,2016-06-17,0,3,1,0,0,0,0,0,0,0,0,0,4,0,5,11,1,7,36,6,42,0,34,11,14,1,0,147,NA,NA
myv,vin,50,2016-06-05,2016-06-17,0,4,2,0,0,6,0,0,0,0,0,1,13,0,7,4,0,3,3,4,7,0,1,0,5,0,0,86,NA,NA
myv,vin,150,2016-06-05,2016-06-17,0,1,1,0,0,2,0,0,0,0,0,0,4,0,6,3,0,6,0,3,3,1,0,1,3,0,0,20,NA,NA
hel,hel1,5,2016-06-17,2016-06-30,0,0,0,1,0,7,12,0,0,0,0,0,20,7,0,0,0,0,3,0,3,0,0,0,21,0,0,34,NA,NA
hel,hel1,50,2016-06-17,2016-06-30,0,15,4,25,7,0,0,0,0,0,0,4,55,11,4,1,1,3,9,18,27,0,0,0,1,0,0,41,NA,NA
hel,hel1,150,2016-06-17,2016-06-30,0,6,3,11,3,0,0,0,0,0,0,2,25,5,3,0,4,2,3,62,65,0,0,0,0,0,0,6,NA,NA
hel,hel1,500,2016-06-17,2016-06-30,0,9,2,36,3,6,0,1,0,0,0,0,57,2,4,2,2,11,13,7,20,0,0,1,0,0,0,91,*spiders taken for voucher specimens,NA
hel,hel2,5,2016-06-17,2016-06-30,0,0,1,8,2,3,5,0,0,0,0,2,21,8,2,0,1,18,15,7,22,0,0,0,14,0,0,15,8 scalebugs,NA
hel,hel2,50,2016-06-17,2016-06-30,0,2,3,5,1,0,0,0,0,0,0,2,13,2,3,0,1,0,4,6,10,0,0,0,0,0,0,44,NA,NA
hel,hel2,150,2016-06-17,2016-06-30,0,4,2,4,2,0,0,0,0,0,0,0,12,2,1,0,0,4,9,19,28,0,0,0,0,0,0,22,NA,NA
hel,hel2,500,2016-06-17,2016-06-30,0,1,0,2,0,0,0,0,0,0,0,0,3,0,2,1,0,2,5,4,9,0,0,0,0,0,0,34,NA,NA
myv,btl,5,2016-06-17,2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7,47,0,47,1,2,2,13,0,0,77,NA,NA
myv,btl,50,2016-06-17,2016-06-30,0,0,2,0,0,0,0,0,0,0,0,0,2,2,20,2,0,5,19,2,21,13,8,7,7,0,0,91,NA,NA
myv,btl,150,2016-06-17,2016-06-30,0,6,2,0,0,3,0,0,0,0,0,0,11,2,4,3,1,36,40,10,50,1,12,3,8,0,1,209,NA,NA
myv,hag,5,2016-06-17,2016-06-30,0,7,4,0,0,0,2,0,0,0,0,0,13,3,5,3,0,14,35,14,49,0,4,0,10,0,0,158,NA,NA
myv,hag,50,2016-06-17,2016-06-30,0,0,2,0,0,0,0,0,0,0,0,0,2,2,8,3,1,0,16,35,51,0,2,0,2,0,0,41,NA,NA
myv,hag,150,2016-06-17,2016-06-30,0,14,5,1,0,1,0,0,0,0,0,0,21,5,3,0,0,18,9,12,21,0,0,0,0,0,0,21,NA,NA
myv,hag,500,2016-06-17,2016-06-30,0,3,1,2,2,1,1,0,0,0,0,0,10,2,3,1,1,9,5,7,12,0,0,0,4,0,0,17,NA,NA
myv,kal,5,2016-06-17,2016-06-30,0,1,3,0,0,0,0,0,0,0,0,0,4,2,3,47,0,9,34,10,44,0,12,20,29,1,2,176,NA,NA
myv,kal,50,2016-06-17,2016-06-30,0,18,5,1,0,0,0,0,0,0,0,1,25,3,6,3,2,2,21,3,24,0,1,1,0,0,0,26,NA,NA
myv,kal,150,2016-06-17,2016-06-30,5,6,1,0,0,0,0,0,0,0,0,0,7,1,1,4,0,4,33,7,40,0,1,0,1,0,0,45,NA,NA
myv,non,5,2016-06-17,2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,52,18,70,0,11,51,110,0,5,137,NA,NA
myv,non,50,2016-06-17,2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,85,1,86,1,15,3,2,0,0,122,NA,NA
myv,non,150,2016-06-17,2016-06-30,0,2,1,0,0,0,0,0,0,0,0,0,3,0,5,2,0,4,23,5,28,0,0,0,0,0,0,29,NA,NA
myv,vin,5,2016-06-17,2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,64,1,65,2,19,4,0,0,0,55,NA,NA
myv,vin,50,2016-06-17,2016-06-30,0,2,1,0,1,1,0,0,0,0,0,0,5,1,3,0,0,6,12,4,16,0,8,1,4,0,2,104,4 coccoidea,NA
myv,vin,150,2016-06-17,2016-06-30,0,1,0,0,1,2,0,0,0,0,0,1,5,1,6,1,0,4,21,8,29,0,8,5,11,0,1,93,4 coccoidea,NA
hel,hel1,5,2016-06-30,2016-07-19,0,0,0,0,0,1,13,0,0,0,0,0,14,13,1,2,0,3,11,2,13,0,0,0,8,0,0,107,NA,NA
hel,hel1,50,2016-06-30,2016-07-19,0,6,4,7,3,0,0,0,0,0,0,0,20,6,3,1,3,4,11,6,17,0,0,0,0,0,0,31,NA,NA
hel,hel1,150,2016-06-30,2016-07-19,0,2,0,0,0,0,0,0,0,0,0,4,6,0,1,1,1,1,7,16,23,0,1,0,0,0,0,19,NA,NA
hel,hel1,500,2016-06-30,2016-07-19,0,0,0,3,0,1,0,0,0,0,0,2,6,0,4,1,1,59,20,5,25,0,0,0,1,0,0,129,NA,NA
hel,hel2,5,2016-06-30,2016-07-19,0,0,0,0,0,2,7,0,0,0,0,3,12,5,2,0,0,7,11,0,11,0,0,0,5,0,0,58,NA,NA
hel,hel2,50,2016-06-30,2016-07-19,0,0,0,4,2,0,0,0,0,0,0,0,6,2,1,1,0,0,5,6,11,0,0,0,1,0,0,16,NA,NA
hel,hel2,150,2016-06-30,2016-07-19,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,0,0,1,5,2,7,0,0,0,0,0,0,27,NA,NA
hel,hel2,500,2016-06-30,2016-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pitfall lost!,NA
myv,btl,5,2016-06-30,2016-07-19,1,0,0,0,0,0,0,0,0,0,0,1,1,0,14,2,0,16,33,2,35,0,21,7,6,0,1,138,NA,NA
myv,btl,50,2016-06-30,2016-07-19,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,8,0,8,1,6,7,2,0,0,56,NA,NA
myv,btl,150,2016-06-30,2016-07-19,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8,1,0,29,46,23,69,3,7,5,4,0,0,126,NA,NA
myv,hag,5,2016-06-30,2016-07-19,2,0,2,0,0,2,0,0,0,0,0,2,6,2,6,2,0,19,85,27,112,0,12,6,4,0,1,215,NA,NA
myv,hag,50,2016-06-30,2016-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,29,36,65,0,2,5,5,0,0,98,NA,NA
myv,hag,150,2016-06-30,2016-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pitfall lost to either sheep, or wind, or unknown force",NA
myv,hag,500,2016-06-30,2016-07-19,0,2,1,0,1,0,0,0,0,0,0,4,8,2,2,0,1,13,10,3,13,0,0,0,2,0,0,53,NA,NA
myv,kal,5,2016-06-30,2016-07-19,0,0,1,0,0,0,0,0,0,0,0,0,1,1,26,0,0,5,158,5,163,0,6,48,22,0,4,179,NA,NA
myv,kal,50,2016-06-30,2016-07-19,0,1,2,0,0,0,0,0,0,0,0,0,3,1,3,4,0,0,12,7,19,0,0,0,0,0,0,52,NA,NA
myv,kal,150,2016-06-30,2016-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5,2,7,0,0,2,0,0,0,80,NA,NA
myv,non,5,2016-06-30,2016-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,0,14,1,1,5,51,0,1,220,NA,NA
myv,non,50,2016-06-30,2016-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,165,2,167,0,12,0,0,0,1,201,NA,NA
myv,non,150,2016-06-30,2016-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,8,13,4,17,0,0,1,0,0,0,44,NA,NA
myv,vin,5,2016-06-30,2016-07-19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,172,4,176,0,7,9,9,5,0,311,NA,NA
myv,vin,50,2016-06-30,2016-07-19,6,0,3,0,0,0,3,0,0,0,0,0,6,4,1,0,0,3,131,31,162,0,2,15,4,0,0,138,NA,NA
myv,vin,150,2016-06-30,2016-07-19,6,0,3,0,0,3,2,0,0,0,0,0,8,3,1,0,0,17,9,16,25,0,3,12,5,0,1,134,5 unknown devil spiders,NA
hel,hel1,5,2016-07-19,2016-08-03,3,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,9,1,10,0,0,0,11,0,0,95,NA,NA
hel,hel1,50,2016-07-19,2016-08-03,57,0,3,0,1,1,0,0,0,1,0,0,6,1,1,1,0,5,9,2,11,0,0,0,0,0,0,47,NA,NA
hel,hel1,150,2016-07-19,2016-08-03,24,0,1,0,1,0,1,0,0,0,0,0,3,0,1,0,0,1,3,3,6,0,0,0,0,0,0,16,NA,NA
hel,hel1,500,2016-07-19,2016-08-03,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,23,28,24,52,0,0,0,0,0,0,172,NA,NA
hel,hel2,5,2016-07-19,2016-08-03,48,0,0,0,0,0,34,0,0,0,0,1,35,2,6,0,0,5,31,9,40,0,0,1,1,0,0,276,NA,NA
hel,hel2,50,2016-07-19,2016-08-03,0,0,0,0,3,0,0,0,0,0,0,0,3,2,0,0,0,0,8,3,11,0,0,0,0,0,0,36,NA,NA
hel,hel2,150,2016-07-19,2016-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,4,0,0,0,0,0,0,31,NA,NA
hel,hel2,500,2016-07-19,2016-08-03,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,3,8,11,0,0,0,0,0,0,11,NA,NA
myv,btl,5,2016-07-19,2016-08-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,20,0,20,0,9,1,1,0,2,35,NA,NA
myv,btl,50,2016-07-19,2016-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,5,0,6,0,4,0,0,70,NA,NA
myv,btl,150,2016-07-19,2016-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,11,0,2,3,2,0,4,102,NA,NA
myv,hag,5,2016-07-19,2016-08-03,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,20,25,0,5,5,3,0,1,153,NA,NA
myv,hag,50,2016-07-19,2016-08-03,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,32,18,50,0,0,1,0,0,0,84,NA,NA
myv,hag,150,2016-07-19,2016-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pitfall lost to either sheep, or wind, or unknown force",NA
myv,hag,500,2016-07-19,2016-08-03,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,2,6,6,12,18,0,0,0,0,0,1,71,NA,NA
myv,kal,5,2016-07-19,2016-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,119,9,128,0,9,20,27,1,0,312,NA,NA
myv,kal,50,2016-07-19,2016-08-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,34,36,0,0,0,0,0,0,53,NA,NA
myv,kal,150,2016-07-19,2016-08-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,60,NA,NA
myv,non,5,2016-07-19,2016-08-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,8,0,1,315,NA,NA
myv,non,50,2016-07-19,2016-08-03,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,66,69,0,4,2,1,0,0,100,NA,NA
myv,non,150,2016-07-19,2016-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,24,12,36,0,0,3,0,0,3,66,NA,NA
myv,vin,5,2016-07-19,2016-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,24,24,0,0,0,3,0,0,175,NA,NA
myv,vin,50,2016-07-19,2016-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6,4,10,0,2,13,2,0,0,46,NA,NA
myv,vin,150,2016-07-19,2016-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,21,23,0,0,10,3,0,0,195,NA,NA
hel,hel1,5,2016-08-03,2016-08-16,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,10,1,3,4,0,0,0,10,0,0,98,NA,NA
hel,hel1,50,2016-08-03,2016-08-16,41,0,1,0,14,0,0,0,0,0,0,0,15,3,0,2,0,13,19,2,21,1,0,0,0,0,0,21,NA,NA
hel,hel1,150,2016-08-03,2016-08-16,10,3,4,1,4,1,1,0,0,0,0,2,16,2,0,0,1,3,17,6,23,0,0,0,0,0,0,29,NA,NA
hel,hel1,500,2016-08-03,2016-08-16,2,0,0,0,4,0,2,0,0,0,0,0,6,0,0,1,0,0,5,30,35,0,0,0,0,0,0,129,NA,NA
hel,hel2,5,2016-08-03,2016-08-16,0,0,0,0,0,0,4,0,0,0,0,0,4,1,1,2,0,5,22,1,23,0,0,0,0,0,2,106,NA,NA
hel,hel2,50,2016-08-03,2016-08-16,1,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,4,5,9,0,0,0,0,0,0,11,NA,NA
hel,hel2,150,2016-08-03,2016-08-16,2,0,1,0,1,0,0,0,0,0,0,2,4,0,0,2,0,0,0,3,3,0,0,0,0,0,0,15,NA,NA
